Australia,2/11/2022,178660
Burundi,1/2/2022,41
Ukraine,2/12/2022,58282
Rwanda,1/5/2022,127901
Guyana,2/9/2022,1538
Netherlands,2/17/2022,9327
Colombia,2/8/2022,232120
South America,2/3/2022,2707054
Guyana,2/11/2022,1318
New Caledonia,1/14/2022,167
Maldives,2/8/2022,2877
Malta,1/4/2022,6428
Dominica,1/25/2022,46
Belize,1/20/2022,697
Yemen,2/1/2022,2366
Liechtenstein,2/7/2022,70
Turks and Caicos Islands,2/4/2022,122
Cameroon,1/8/2022,254
Saint Lucia,1/4/2022,87
Italy,1/29/2022,506132
Guatemala,2/3/2022,56125
Argentina,1/5/2022,305823
Vietnam,1/27/2022,1011060
United States,1/14/2022,1133306
Montserrat,1/23/2022,30
Switzerland,2/8/2022,13952
Turkey,1/26/2022,166396
Uruguay,2/9/2022,9704
Portugal,1/31/2022,78757
Uzbekistan,1/29/2022,3947
Guyana,1/8/2022,2051
Botswana,1/2/2022,2733
Saint Lucia,1/18/2022,133
Israel,1/3/2022,23703
Egypt,1/9/2022,362579
Belize,2/1/2022,686
Montenegro,2/20/2022,310
Benin,1/17/2022,16074
Dominican Republic,1/3/2022,9319
Bolivia,1/8/2022,106292
Montenegro,1/15/2022,835
Belgium,1/21/2022,75822
Poland,1/18/2022,180049
Brunei,1/1/2022,5941
Europe,1/27/2022,2709914
Denmark,2/3/2022,7706
Pakistan,1/24/2022,638667
Canada,1/18/2022,345415
Netherlands,1/20/2022,94982
Lebanon,1/6/2022,11633
Azerbaijan,1/29/2022,25681
Aruba,1/26/2022,178
Djibouti,1/14/2022,608
Maldives,1/6/2022,278
Somalia,1/11/2022,5028
Maldives,1/10/2022,313
Oman,2/2/2022,15242
United Arab Emirates,2/15/2022,21564
Moldova,1/27/2022,6279
Cyprus,1/10/2022,3573
Malawi,1/26/2022,1287
Uganda,1/20/2022,29203
Latvia,2/18/2022,1812
Guatemala,2/8/2022,51093
Singapore,1/14/2022,48259
Sint Maarten (Dutch part),1/15/2022,782
Zimbabwe,1/27/2022,10436
Bahrain,1/2/2022,7115
Serbia,2/12/2022,3068
Pakistan,1/16/2022,710525
Taiwan,1/10/2022,72815
Sri Lanka,1/16/2022,82787
Russia,2/12/2022,287121
Morocco,1/29/2022,39662
Samoa,1/2/2022,57
Chile,1/7/2022,110930
Guernsey,1/21/2022,69
Israel,1/8/2022,57517
Mozambique,1/25/2022,101085
Tanzania,1/13/2022,33124
French Polynesia,1/25/2022,217
Armenia,1/20/2022,9347
Cape Verde,2/10/2022,1857
French Polynesia,1/29/2022,217
Morocco,1/15/2022,55666
Slovenia,1/31/2022,2718
Lebanon,2/2/2022,12863
Malawi,1/21/2022,1558
Mali,1/6/2022,39007
Mali,1/16/2022,11722
Low income,2/8/2022,552638
Chile,1/23/2022,71878
Saint Vincent and the Grenadines,2/6/2022,216
Armenia,2/5/2022,5198
France,2/3/2022,223291
Africa,2/7/2022,1354882
Azerbaijan,1/17/2022,24808
Turkey,1/29/2022,148305
Singapore,1/21/2022,37990
El Salvador,1/19/2022,15221
North Macedonia,2/8/2022,959
Barbados,1/6/2022,76
Ukraine,1/16/2022,78862
Belarus,1/17/2022,58597
Colombia,1/23/2022,247064
Turks and Caicos Islands,2/10/2022,17
Vietnam,2/12/2022,507102
Bosnia and Herzegovina,1/25/2022,4315
Lebanon,2/12/2022,10820
Bhutan,1/5/2022,364
South Africa,1/29/2022,62175
Rwanda,1/19/2022,127901
France,1/4/2022,400418
Colombia,2/1/2022,222538
High income,1/28/2022,4822253
Djibouti,2/3/2022,256
Philippines,2/10/2022,330437
New Zealand,2/20/2022,40789
Niger,1/22/2022,972
Bahamas,1/21/2022,434
High income,2/4/2022,3619197
Europe,2/16/2022,1461971
Suriname,1/14/2022,297
Mexico,2/11/2022,416865
Benin,1/9/2022,16300
New Caledonia,2/13/2022,149
Asia,2/20/2022,26439445
Barbados,2/5/2022,144
Andorra,1/23/2022,682
North Macedonia,2/6/2022,969
Cote d'Ivoire,1/23/2022,10875
Syria,1/3/2022,90157
Panama,1/3/2022,18711
Armenia,1/5/2022,4834
Guernsey,1/5/2022,1527
Low income,2/11/2022,382763
Montenegro,2/5/2022,452
Cyprus,1/5/2022,3393
Hong Kong,1/25/2022,41591
Grenada,1/8/2022,177
Guatemala,1/7/2022,44208
Vanuatu,1/31/2022,399
Bulgaria,1/4/2022,10572
Iraq,1/18/2022,53831
Turkey,1/27/2022,157961
Saint Kitts and Nevis,1/4/2022,63
Africa,1/13/2022,1541074
Indonesia,2/7/2022,1252137
Asia,1/12/2022,25925993
Dominican Republic,1/30/2022,34695
Peru,2/17/2022,74642
Tunisia,1/3/2022,48092
Somalia,1/20/2022,3057
Peru,1/17/2022,215591
Montenegro,1/19/2022,789
Ecuador,1/24/2022,75443
Mexico,2/7/2022,561566
Isle of Man,1/17/2022,154
England,1/25/2022,90675
Northern Ireland,1/18/2022,5466
Cook Islands,1/11/2022,4
Iraq,1/30/2022,43036
Saint Kitts and Nevis,1/20/2022,65
Senegal,1/12/2022,3898
Armenia,1/11/2022,5889
Peru,1/22/2022,152482
Bahamas,2/8/2022,316
Angola,1/14/2022,105952
Sierra Leone,1/10/2022,1199
Bahamas,1/7/2022,629
India,1/16/2022,7570103
Guinea-Bissau,1/18/2022,162
Haiti,1/6/2022,437
Malaysia,2/8/2022,92904
Greece,2/1/2022,43353
Nigeria,1/14/2022,263108
Taiwan,1/11/2022,71320
World,1/17/2022,31278398
Mongolia,2/1/2022,1643
Costa Rica,1/31/2022,13171
Samoa,1/3/2022,57
Bhutan,1/31/2022,4750
Norway,2/7/2022,14598
North Macedonia,2/7/2022,964
Thailand,1/4/2022,159623
China,2/10/2022,3994857
Singapore,1/29/2022,32403
Samoa,2/4/2022,401
Trinidad and Tobago,1/3/2022,2593
Bahrain,1/29/2022,3716
Cape Verde,1/26/2022,2853
Madagascar,1/8/2022,6823
Asia,1/8/2022,21285294
Ghana,2/9/2022,84487
Azerbaijan,1/1/2022,20378
Guyana,2/2/2022,1707
Latvia,1/23/2022,7379
Sudan,1/5/2022,8915
Maldives,1/21/2022,2347
Iran,2/4/2022,533983
Slovenia,2/20/2022,1449
Saint Kitts and Nevis,1/6/2022,73
Indonesia,2/4/2022,1252137
South Korea,2/13/2022,197958
Malawi,2/5/2022,1486
Norway,2/8/2022,13346
Upper middle income,2/18/2022,9483365
Belarus,1/3/2022,63127
Guernsey,1/6/2022,1306
Argentina,2/5/2022,302652
Haiti,1/13/2022,251
Cook Islands,2/9/2022,6
South Sudan,1/31/2022,2948
Faeroe Islands,1/15/2022,223
Bolivia,1/29/2022,44052
Guinea,1/2/2022,70540
Namibia,2/9/2022,846
Wales,1/22/2022,7148
Gambia,1/16/2022,2299
Austria,1/5/2022,39392
Thailand,2/5/2022,257975
Isle of Man,1/3/2022,393
Panama,1/20/2022,24214
Nigeria,1/20/2022,244139
Kyrgyzstan,1/10/2022,5485
Hong Kong,1/6/2022,30937
Dominican Republic,2/2/2022,42083
Yemen,1/17/2022,1926
Kazakhstan,1/17/2022,15623
Denmark,2/17/2022,2754
Jordan,1/19/2022,35491
Thailand,1/16/2022,472277
Belarus,1/2/2022,67398
Czechia,1/20/2022,49821
Trinidad and Tobago,1/31/2022,2091
Montserrat,1/31/2022,11
Sierra Leone,1/29/2022,21168
Spain,2/10/2022,99502
Libya,1/3/2022,8186
South America,2/11/2022,2177765
Kuwait,1/18/2022,10159
Saint Kitts and Nevis,2/4/2022,80
Saint Lucia,2/5/2022,77
Cote d'Ivoire,2/17/2022,
Dominica,1/19/2022,33
Bangladesh,1/15/2022,1457375
Grenada,2/17/2022,48
Cayman Islands,2/8/2022,37
Scotland,2/2/2022,7981
Switzerland,1/12/2022,67970
Dominica,2/18/2022,36
Mongolia,1/6/2022,2622
Estonia,2/13/2022,1289
Albania,1/27/2022,5471
Bolivia,1/26/2022,42998
Anguilla,1/30/2022,29
Cambodia,1/7/2022,43942
Israel,1/17/2022,47496
Haiti,1/27/2022,1878
Vietnam,2/18/2022,745622
Portugal,1/16/2022,74708
Laos,1/12/2022,35334
Malaysia,2/9/2022,112722
Equatorial Guinea,1/4/2022,49
Northern Ireland,1/21/2022,4297
Nepal,1/22/2022,214900
Cuba,1/21/2022,135620
Iceland,1/2/2022,446
Asia,1/17/2022,20702932
Northern Ireland,2/14/2022,2101
Slovakia,1/18/2022,17190
Sierra Leone,1/17/2022,27910
Belarus,1/6/2022,50313
Trinidad and Tobago,2/14/2022,1391
Ghana,1/25/2022,84487
Belarus,1/27/2022,49254
Honduras,1/27/2022,25497
Vanuatu,1/15/2022,736
Colombia,1/30/2022,227804
Antigua and Barbuda,1/3/2022,50
New Zealand,1/15/2022,40886
Chile,1/9/2022,113270
Denmark,1/19/2022,33752
Slovakia,2/12/2022,3140
San Marino,1/19/2022,280
Uzbekistan,1/22/2022,3947
Cambodia,1/13/2022,87587
Malta,1/7/2022,7250
Germany,2/4/2022,258806
Panama,2/16/2022,13285
Sint Maarten (Dutch part),1/6/2022,15
Venezuela,2/1/2022,185506
Democratic Republic of Congo,1/24/2022,5616
Kuwait,1/28/2022,12528
Germany,1/3/2022,396335
Malaysia,1/5/2022,176926
Mexico,2/3/2022,405401
Finland,1/18/2022,26376
Austria,2/8/2022,20356
Kyrgyzstan,2/16/2022,9313
Latvia,1/29/2022,5584
Suriname,2/19/2022,128
Peru,1/14/2022,254480
Estonia,2/14/2022,1227
Bolivia,1/6/2022,91863
Uzbekistan,1/1/2022,115234
Slovenia,1/13/2022,7090
Somalia,2/1/2022,1578
Rwanda,1/15/2022,127901
Liechtenstein,2/16/2022,33
Serbia,1/17/2022,6097
Oman,1/12/2022,11708
Croatia,2/7/2022,5099
Liberia,1/11/2022,5871
Philippines,1/9/2022,556648
High income,1/31/2022,4469510
Philippines,2/8/2022,339198
Afghanistan,1/31/2022,11299
Estonia,1/3/2022,3397
Afghanistan,1/22/2022,8475
Lithuania,1/31/2022,4908
Norway,2/3/2022,17954
Oman,1/8/2022,11708
Azerbaijan,2/4/2022,30479
Japan,1/19/2022,142264
Morocco,1/20/2022,58822
Libya,2/8/2022,9097
Cambodia,2/18/2022,75369
Saint Kitts and Nevis,1/21/2022,62
India,2/14/2022,4811658
Cape Verde,2/2/2022,2853
North America,1/22/2022,1968452
Algeria,1/8/2022,22589
Malta,2/19/2022,879
Gabon,1/14/2022,3128
Afghanistan,1/9/2022,17604
Gabon,1/10/2022,3128
World,2/13/2022,23444795
Canada,1/14/2022,365254
Isle of Man,2/5/2022,122
Denmark,1/29/2022,13473
Papua New Guinea,1/8/2022,568
Democratic Republic of Congo,2/2/2022,6010
Colombia,2/14/2022,219594
Lebanon,1/19/2022,12021
Lithuania,1/2/2022,12863
Ireland,2/15/2022,8095
Bahrain,1/11/2022,5283
Upper middle income,1/15/2022,10309809
Panama,2/15/2022,13296
Barbados,1/4/2022,169
Montenegro,2/2/2022,370
Seychelles,1/4/2022,347
Ghana,1/16/2022,142379
Peru,2/10/2022,106343
Liechtenstein,1/26/2022,119
Costa Rica,1/25/2022,11140
Vietnam,1/30/2022,692956
Seychelles,1/9/2022,347
Cambodia,2/15/2022,80850
Eswatini,1/30/2022,1694
Cuba,1/30/2022,78778
United States,1/26/2022,731975
Iran,1/18/2022,459668
Saint Lucia,1/24/2022,88
Central African Republic,2/5/2022,6940
Vietnam,1/7/2022,1009135
Cameroon,1/3/2022,562
Turkey,1/31/2022,149005
Saint Kitts and Nevis,1/3/2022,67
Lower middle income,1/15/2022,18372057
Czechia,1/14/2022,69538
Burkina Faso,1/3/2022,10718
Barbados,2/13/2022,160
Europe,1/1/2022,2911770
Italy,1/3/2022,456583
Wallis and Futuna,1/3/2022,7
Sint Maarten (Dutch part),1/18/2022,451
Democratic Republic of Congo,1/22/2022,3313
Kosovo,1/5/2022,1487
Kazakhstan,1/7/2022,9692
Oman,1/15/2022,11708
Bahamas,2/1/2022,333
Bulgaria,2/20/2022,4131
Mali,1/7/2022,58966
British Virgin Islands,2/7/2022,4
Russia,1/23/2022,278721
Romania,1/4/2022,16643
Bermuda,2/12/2022,171
Laos,1/22/2022,42599
Belgium,1/1/2022,45895
Gibraltar,1/16/2022,134
Bulgaria,2/17/2022,4405
Japan,2/13/2022,665088
Sint Maarten (Dutch part),1/28/2022,68
Trinidad and Tobago,1/19/2022,2187
Costa Rica,1/30/2022,12833
Cook Islands,1/5/2022,12
High income,2/10/2022,3520000
New Zealand,1/22/2022,47117
Syria,1/16/2022,3900
Uganda,1/26/2022,33399
Hungary,2/17/2022,
Saint Kitts and Nevis,1/10/2022,83
Peru,2/3/2022,112496
Iraq,2/3/2022,41213
Croatia,2/17/2022,3169
Azerbaijan,2/9/2022,32893
Guatemala,1/1/2022,24766
India,1/21/2022,7590638
Poland,2/3/2022,105899
Peru,2/7/2022,110501
Azerbaijan,1/15/2022,25271
Netherlands,1/18/2022,122339
Tunisia,1/24/2022,20779
Colombia,2/12/2022,233816
Cote d'Ivoire,2/10/2022,65578
Morocco,1/28/2022,43313
Chile,2/10/2022,60579
Kiribati,1/5/2022,694
Turkey,2/16/2022,142511
Central African Republic,1/7/2022,3596
Albania,1/31/2022,11055
Switzerland,1/19/2022,54508
Europe,1/28/2022,2660746
Ethiopia,1/9/2022,3014
Barbados,1/9/2022,272
Argentina,2/16/2022,243115
Bermuda,1/2/2022,211
Iceland,2/8/2022,1926
Slovenia,1/15/2022,8986
Sweden,1/17/2022,68842
Peru,1/19/2022,191128
Sri Lanka,1/5/2022,68435
France,1/7/2022,555746
Serbia,1/19/2022,6238
Cambodia,2/12/2022,53567
Asia,1/4/2022,22975506
Myanmar,1/7/2022,161752
Switzerland,1/31/2022,25654
El Salvador,1/1/2022,7707
Togo,1/20/2022,4940
Chile,1/10/2022,108557
Nepal,2/11/2022,279417
Oceania,1/13/2022,305891
Mozambique,1/10/2022,268237
Palestine,1/11/2022,2582
Faeroe Islands,1/19/2022,139
Morocco,1/21/2022,60410
Singapore,1/13/2022,47279
Estonia,1/30/2022,2691
Azerbaijan,1/11/2022,26374
Scotland,1/29/2022,8949
Zimbabwe,2/7/2022,10077
Africa,1/21/2022,2365505
Spain,2/1/2022,168433
Slovakia,1/25/2022,11771
North Macedonia,2/9/2022,955
Australia,2/5/2022,215889
Zambia,2/2/2022,13883
Sierra Leone,1/9/2022,1199
Netherlands,1/29/2022,41727
Switzerland,1/18/2022,57429
Oceania,1/21/2022,313918
Greenland,1/28/2022,14
Madagascar,1/17/2022,5727
Anguilla,2/12/2022,20
Hungary,2/4/2022,16711
North America,1/8/2022,2185922
Papua New Guinea,1/2/2022,459
Italy,1/23/2022,563793
Georgia,2/1/2022,8894
Hong Kong,1/18/2022,38696
Cook Islands,1/6/2022,11
Mongolia,1/27/2022,2987
Saint Kitts and Nevis,1/27/2022,36
Ghana,1/31/2022,84487
Montenegro,2/17/2022,332
World,1/9/2022,33135728
Malaysia,1/4/2022,168563
Venezuela,2/2/2022,200318
Mauritania,2/12/2022,3264
South Africa,1/1/2022,24717
Gambia,1/1/2022,1878
Suriname,2/14/2022,144
Liechtenstein,2/11/2022,54
Bulgaria,2/19/2022,4154
Suriname,1/28/2022,257
Madagascar,1/9/2022,6549
Liechtenstein,2/8/2022,53
Cape Verde,2/7/2022,2355
Saint Vincent and the Grenadines,2/4/2022,198
India,1/20/2022,6630581
Cuba,2/16/2022,20585
Andorra,1/15/2022,865
Angola,1/5/2022,31461
Wales,1/14/2022,12526
India,2/15/2022,4769921
Kenya,2/9/2022,219981
Guernsey,1/7/2022,1086
Kazakhstan,2/15/2022,326541
Qatar,2/11/2022,16919
Kazakhstan,2/13/2022,318409
Georgia,1/25/2022,5040
Norway,1/14/2022,54386
Iraq,1/9/2022,41350
Brazil,2/2/2022,1140126
Bahamas,1/20/2022,434
United Arab Emirates,2/9/2022,24499
Haiti,1/15/2022,251
Tanzania,1/2/2022,33170
Taiwan,1/20/2022,525358
Liechtenstein,1/30/2022,36
Morocco,1/30/2022,37972
Italy,2/17/2022,181285
Central African Republic,2/1/2022,5242
Kyrgyzstan,2/11/2022,8189
Nicaragua,2/11/2022,20522
Kuwait,1/20/2022,7965
Colombia,2/15/2022,220320
Bahamas,1/22/2022,434
Dominica,1/12/2022,54
Djibouti,1/5/2022,608
Jordan,1/18/2022,35491
Colombia,2/17/2022,205990
Saint Lucia,1/21/2022,117
United Arab Emirates,1/13/2022,29969
Switzerland,2/14/2022,10249
Guinea,1/12/2022,1948
Serbia,2/7/2022,3448
Cayman Islands,2/1/2022,101
Nicaragua,2/15/2022,23370
Luxembourg,1/15/2022,6772
Oceania,2/20/2022,211016
Italy,2/14/2022,218719
Faeroe Islands,1/11/2022,431
Malta,1/22/2022,3561
Turks and Caicos Islands,1/27/2022,122
Yemen,1/7/2022,1926
Hungary,2/13/2022,8965
Guyana,2/17/2022,1144
Lebanon,2/16/2022,10852
Bulgaria,1/22/2022,13160
Faeroe Islands,1/9/2022,402
Sint Maarten (Dutch part),1/25/2022,91
Iran,1/15/2022,554006
Zambia,1/17/2022,36338
Cayman Islands,2/5/2022,74
Lebanon,2/6/2022,10771
Switzerland,2/16/2022,8882
Gibraltar,1/18/2022,131
Malaysia,1/12/2022,208086
Benin,2/1/2022,14887
Netherlands,1/11/2022,225127
Madagascar,1/29/2022,5727
Montenegro,1/27/2022,574
Greenland,2/9/2022,15
Georgia,2/4/2022,6721
New Zealand,2/9/2022,50310
Somalia,1/8/2022,5028
Oceania,1/23/2022,335636
Bahrain,1/16/2022,4492
Zambia,1/27/2022,12751
Jordan,1/14/2022,35491
Belize,1/5/2022,338
Fiji,1/4/2022,384
China,2/8/2022,2221000
Namibia,1/29/2022,13234
Mongolia,2/9/2022,423
Palestine,1/9/2022,3012
Panama,1/2/2022,17031
South Sudan,1/22/2022,2682
Singapore,1/22/2022,38283
Spain,2/17/2022,101437
World,1/11/2022,36703184
Bhutan,2/6/2022,3110
Iceland,2/1/2022,1869
Portugal,1/20/2022,80390
Algeria,2/6/2022,16222
Montenegro,1/1/2022,1508
Cayman Islands,1/2/2022,226
Chile,1/25/2022,72872
Cameroon,1/12/2022,254
Nicaragua,1/21/2022,37762
Jersey,2/10/2022,97
Botswana,1/24/2022,2733
Turkey,1/18/2022,348211
Vietnam,2/7/2022,254646
Mali,1/19/2022,11722
Jersey,2/1/2022,123
Chile,1/26/2022,71720
Turks and Caicos Islands,2/3/2022,122
Northern Ireland,2/4/2022,2130
Turks and Caicos Islands,1/17/2022,122
Libya,2/4/2022,10799
Russia,1/17/2022,361670
Upper middle income,1/7/2022,10528692
Taiwan,1/16/2022,295572
Latvia,1/16/2022,9275
Suriname,2/7/2022,150
Grenada,2/10/2022,61
Germany,1/28/2022,384972
Sierra Leone,1/8/2022,1199
Albania,1/14/2022,6879
Argentina,2/7/2022,220798
Netherlands,2/10/2022,23112
Vanuatu,1/13/2022,736
Aruba,2/17/2022,50
Kuwait,1/23/2022,7657
Bosnia and Herzegovina,1/11/2022,4315
Malawi,2/20/2022,2266
Morocco,2/7/2022,54986
Liberia,1/7/2022,11591
Samoa,2/3/2022,401
Guinea-Bissau,1/1/2022,171
Slovenia,2/11/2022,1959
Argentina,2/17/2022,221588
Romania,1/24/2022,14250
Djibouti,1/6/2022,608
South Korea,2/10/2022,214811
Colombia,2/4/2022,229430
Jamaica,1/6/2022,2260
Thailand,1/12/2022,451360
United Arab Emirates,1/7/2022,28709
Asia,2/2/2022,12640090
French Polynesia,2/8/2022,216
Costa Rica,1/18/2022,17351
Australia,2/12/2022,175876
Guinea,1/26/2022,18767
South America,1/17/2022,2636378
Nicaragua,2/16/2022,24081
Saint Vincent and the Grenadines,1/9/2022,82
Comoros,1/24/2022,609
India,2/2/2022,5835309
Canada,1/27/2022,269614
Finland,1/11/2022,64540
North Macedonia,1/7/2022,1615
Peru,1/30/2022,114900
Bulgaria,2/7/2022,6583
North America,1/28/2022,2099582
Wales,1/23/2022,7101
Central African Republic,1/1/2022,3596
Azerbaijan,1/16/2022,24816
Papua New Guinea,1/31/2022,144
Mauritania,1/3/2022,66238
Iran,1/25/2022,384011
Nigeria,1/2/2022,136694
High income,1/25/2022,5229782
South Korea,1/18/2022,382583
Djibouti,2/1/2022,393
Italy,1/24/2022,554068
Cape Verde,1/31/2022,2853
Iraq,1/7/2022,36502
Guinea,2/2/2022,8989
Canada,2/6/2022,175547
Guernsey,2/15/2022,81
Uzbekistan,1/11/2022,97860
Jersey,2/7/2022,108
South Sudan,1/18/2022,1931
Sierra Leone,1/21/2022,32362
Belize,1/16/2022,782
Ghana,2/7/2022,84487
Syria,1/1/2022,90157
Upper middle income,2/11/2022,8620800
Ecuador,1/14/2022,109621
Israel,2/7/2022,7605
Barbados,1/21/2022,141
Venezuela,1/9/2022,126261
Faeroe Islands,2/6/2022,56
Latvia,1/18/2022,8592
Chad,1/27/2022,1229
Guernsey,1/10/2022,425
Turkey,1/8/2022,581065
Poland,1/24/2022,154161
Malta,1/10/2022,7570
Uruguay,2/8/2022,10379
Bahrain,2/2/2022,2530
Germany,1/10/2022,601593
Belarus,1/20/2022,56832
Myanmar,1/1/2022,215682
Tunisia,1/27/2022,14183
Curacao,1/8/2022,1741
Montserrat,1/15/2022,48
World,1/20/2022,28866954
Argentina,2/15/2022,253880
Saint Kitts and Nevis,1/19/2022,68
Benin,1/6/2022,16980
Eswatini,2/9/2022,949
Armenia,2/2/2022,7547
Uzbekistan,1/13/2022,106184
Bangladesh,2/15/2022,957674
Philippines,1/21/2022,684412
Liechtenstein,1/1/2022,9
Jamaica,1/27/2022,2774
Tunisia,1/15/2022,17429
Australia,2/1/2022,211486
Vietnam,2/4/2022,112673
Comoros,1/29/2022,1862
Panama,2/19/2022,12242
Germany,2/3/2022,276847
Namibia,1/26/2022,16348
Low income,1/26/2022,711908
Asia,2/6/2022,11639446
Senegal,1/21/2022,4472
Peru,1/20/2022,176650
New Caledonia,2/14/2022,159
Kiribati,2/7/2022,330
Africa,2/11/2022,1850689
Europe,1/13/2022,4155032
Asia,2/16/2022,15863446
Nepal,2/9/2022,333688
Seychelles,1/8/2022,347
United States,2/17/2022,330319
Turks and Caicos Islands,2/6/2022,87
United Arab Emirates,1/16/2022,27956
Democratic Republic of Congo,1/25/2022,6768
Estonia,2/12/2022,1287
Israel,2/17/2022,4346
Vanuatu,1/23/2022,736
New Caledonia,1/6/2022,168
Namibia,1/30/2022,10137
Trinidad and Tobago,2/13/2022,1531
Djibouti,2/2/2022,325
Costa Rica,1/2/2022,19326
Syria,2/9/2022,2829
Qatar,1/24/2022,24865
North America,1/29/2022,2067514
Maldives,2/4/2022,2687
Brazil,2/16/2022,1078073
Azerbaijan,1/8/2022,17908
Finland,2/6/2022,46027
Suriname,1/10/2022,397
Bangladesh,2/19/2022,1379994
Yemen,1/2/2022,1926
Bhutan,1/30/2022,5024
Aruba,1/16/2022,61
Egypt,2/8/2022,269158
Cambodia,1/4/2022,38964
Kosovo,2/18/2022,991
Montserrat,1/6/2022,5
Australia,2/14/2022,165863
Brazil,1/6/2022,427514
Ecuador,1/13/2022,108321
Wales,1/9/2022,16550
Brazil,2/7/2022,1165236
Austria,1/3/2022,36787
Scotland,2/17/2022,7613
Togo,1/4/2022,4917
Vietnam,1/18/2022,1063294
Curacao,1/26/2022,306
Norway,2/6/2022,15582
Cambodia,1/25/2022,113743
San Marino,1/28/2022,264
Brazil,1/17/2022,1500479
Tanzania,1/16/2022,33124
Lithuania,2/13/2022,1368
Venezuela,1/27/2022,126261
France,1/30/2022,261403
High income,1/5/2022,5103395
Asia,1/22/2022,18722769
Yemen,1/12/2022,1926
Ukraine,2/18/2022,54168
United Kingdom,1/28/2022,104672
Lower middle income,1/17/2022,14217394
Bahamas,1/23/2022,434
Zimbabwe,1/18/2022,14348
Suriname,1/19/2022,223
Sierra Leone,2/3/2022,6243
Cyprus,2/9/2022,2585
Yemen,2/6/2022,2088
Liechtenstein,1/2/2022,9
Barbados,1/8/2022,260
French Polynesia,1/4/2022,252
Bahrain,1/26/2022,3589
Ireland,1/22/2022,14604
United Arab Emirates,2/16/2022,22330
Croatia,1/15/2022,18319
Colombia,2/19/2022,170826
Solomon Islands,2/3/2022,982
Laos,1/29/2022,48048
India,2/16/2022,4089529
New Zealand,2/12/2022,52220
United States,2/14/2022,396055
Mozambique,1/15/2022,272299
European Union,1/17/2022,3056810
Malaysia,2/20/2022,155948
Bhutan,2/8/2022,4275
Mali,2/17/2022,
Georgia,2/10/2022,3715
Vietnam,1/24/2022,1071688
Belarus,1/14/2022,52989
Ecuador,1/17/2022,108378
England,2/8/2022,59506
British Virgin Islands,2/11/2022,0
Kenya,1/27/2022,62640
Trinidad and Tobago,1/4/2022,3342
Brazil,1/18/2022,1501355
Cambodia,1/29/2022,86454
Japan,2/16/2022,751977
Maldives,1/9/2022,291
Luxembourg,1/20/2022,6131
Zimbabwe,2/1/2022,9276
Portugal,2/17/2022,51434
Croatia,1/18/2022,16317
Guyana,1/31/2022,1640
Nauru,1/4/2022,1
Europe,2/13/2022,1513623
Faeroe Islands,2/5/2022,62
Kyrgyzstan,1/14/2022,8160
Botswana,1/7/2022,2733
High income,1/14/2022,6703507
Antigua and Barbuda,1/16/2022,109
Kiribati,2/4/2022,330
Northern Ireland,2/3/2022,2200
Kuwait,2/8/2022,12211
Cyprus,2/4/2022,6937
Morocco,1/31/2022,42672
Finland,1/22/2022,41678
Cyprus,1/13/2022,5205
Bahrain,1/30/2022,3585
Bahrain,1/12/2022,5155
Central African Republic,1/6/2022,3596
Scotland,1/4/2022,19513
United States,1/3/2022,1024348
South America,1/3/2022,1316526
Saint Vincent and the Grenadines,2/8/2022,227
Ukraine,1/1/2022,68220
Asia,1/19/2022,19514778
Bermuda,1/7/2022,195
Niger,1/7/2022,18757
El Salvador,2/2/2022,7979
Slovakia,2/4/2022,5215
